University of Medicine & Dentistry of New Jersey (NJ)	www.umdnj.edu	130.219.5.230
University of Memphis (TN)	www.memphis.edu	141.225.135.16
University of Miami (FL)	www.miami.edu	129.171.32.100
University of Michigan (MI)	www.umich.edu	141.211.243.44
University of Michigan–Dearborn (MI)	umdearborn.edu	141.215.69.192
University of Michigan–Flint (MI)	www.umflint.edu	141.216.10.36
University of Minnesota–Crookston (MN)	www.crk.umn.edu	160.94.199.163
University of Minnesota–Duluth (MN)	www.d.umn.edu	131.212.109.109
University of Minnesota–Morris (MN)	www.morris.umn.edu	134.84.231.98
University of Minnesota–Rochester (MN)	www.r.umn.edu	50.19.251.25
University of Minnesota–Twin Cities (MN)	www.umn.edu	134.84.119.207
University of Mississippi (MS)	www.olemiss.edu	130.74.120.3
University of Mississippi Medical Center (MS)	www.umc.edu	192.231.68.40
University of Missouri (MO)	missouri.edu	198.209.63.17
University of Missouri–Kansas City (MO)	www.umkc.edu	134.193.116.82
University of Missouri–Saint Louis (MO)	www.umsl.edu	134.124.1.234
University of Missouri System (MO)	www.umsystem.edu	128.206.6.5
University of Mobile (AL)	www.umobile.edu	72.52.238.10
University of Montana–Missoula (MT)	www.umt.edu	150.131.194.46
University of Montana–Western (MT)	www.umwestern.edu	150.131.204.19
University of Montevallo (AL)	www.montevallo.edu	50.57.205.73
University of Mount Olive (NC)	www.umo.edu	98.129.229.206
University of Mount Union (OH)	www.mountunion.edu	199.18.39.182
University of Nebraska–Kearney (NE)	www.unk.edu	144.216.1.145
University of Nebraska–Lincoln (NE)	www.unl.edu	129.93.1.25
University of Nebraska Medical Center (NE)	www.unmc.edu	192.198.54.11
University of Nebraska–Omaha (NE)	www.unomaha.edu	54.83.56.227
University of Nebraska System (NE)	nebraska.edu	64.89.180.86
University of Nevada–Las Vegas (NV)	www.unlv.edu	131.216.119.250
University of Nevada–Reno (NV)	www.unr.edu	134.197.10.103
University of New England (ME)	www.une.edu	23.23.161.2
University of New Hampshire (NH)	www.unh.edu	132.177.132.99
University of New Hampshire at Manchester (NH)	manchester.unh.edu	132.177.132.157
University of New Hampshire School of Law (NH)	law.unh.edu	132.177.192.194
University of New Haven (CT)	www.newhaven.edu	207.198.97.26
University of New Mexico (NM)	www.unm.edu	129.24.168.32
University of New Orleans (LA)	www.uno.edu	137.30.243.37
University of North Alabama (AL)	www.una.edu	216.54.215.184
University of North Carolina–Asheville (NC)	www.unca.edu	152.18.68.26
University of North Carolina–Chapel Hill (NC)	unc.edu	152.19.230.139
University of North Carolina–Charlotte (NC)	www.uncc.edu	152.15.219.131
University of North Carolina–Greensboro (NC)	www.uncg.edu	152.13.13.229
University of North Carolina–Pembroke (NC)	www.uncp.edu	152.21.252.132
University of North Carolina–School of the Arts (NC)	www.uncsa.edu	192.154.33.101
University of North Carolina–Wilmington (NC)	uncw.edu	152.20.9.40
University of North Dakota (ND)	und.edu	134.129.183.73
University of North Florida (FL)	www.unf.edu	139.62.234.57
University of North Georgia (GA)	ung.edu	168.30.195.109
University of North Texas (TX)	www.unt.edu	129.120.108.80
University of North Texas Health Science Center (TX)	web.unthsc.edu	192.124.35.139
University of Northern Colorado (CO)	www.unco.edu	138.86.97.70
University of Northern Iowa (IA)	www.uni.edu	134.161.7.207
University of Northwestern Ohio (OH)	www.unoh.edu	199.218.126.17
University of Northwestern–Saint Paul (MN)	www.unwsp.edu	199.38.222.229
University of Notre Dame (IN)	nd.edu	204.236.227.245
University of Oklahoma (OK)	www.ou.edu	129.15.0.230
University of Oklahoma Health Sciences Center (OK)	www.ouhsc.edu	157.142.11.201
University of Oklahoma–Tulsa (OK)	www.ou.edu	129.15.0.230
University of Oregon (OR)	uoregon.edu	128.223.142.71
University of the Ozarks (AR)	www.ozarks.edu	208.180.91.34
Valdosta State University (GA)	www.valdosta.edu	168.18.130.162
Valencia College (FL)	valenciacollege.edu	199.87.225.219
Valley City State University (ND)	www.vcsu.edu	134.129.3.179
Valley Forge Christian College (PA)	www.vfcc.edu	38.98.251.141
Valparaiso University (IN)	www.valpo.edu	152.228.34.67
Vanderbilt University (TN)	www.vanderbilt.edu	129.59.15.60
VanderCook College of Music (IL)	www.vandercook.edu	12.133.121.144
Vanguard University of Southern California (CA)	www.vanguard.edu	192.95.62.71
Vassar College (NY)	www.vassar.edu	143.229.1.236
Vaughn College of Aeronautics & Technology (NY)	www.vaughn.edu	173.213.232.59
Vermont College of Fine Arts (VT)	vcfa.edu	216.92.197.217
Vermont Law School (VT)	www.vermontlaw.edu	68.112.84.103
Vermont Technical College (VT)	www.vtc.edu	74.121.199.109
Victory University (TN)	www.victory.edu	216.37.76.99
Villa Maria College (NY)	www.villa.edu	162.159.245.217
Villanova University (PA)	www.villanova.edu	153.104.6.101
Vincennes University (IN)	www.vinu.edu	159.218.221.74
Virginia Commonwealth University (VA)	www.vcu.edu	128.172.30.162
Virginia Intermont College (VA) (closed summer 2014)	www.vic.edu	184.154.44.90
Virginia Military Institute (VA)	www.vmi.edu	144.75.4.112
Virginia Polytechnic Institute & State University (VA)	www.vt.edu	198.82.183.54
Virginia State University (VA)	www.vsu.edu	150.174.33.15
Virginia Union University (VA)	www.vuu.edu	74.86.192.46
Virginia Wesleyan College (VA)	www.vwc.edu	216.54.22.164
Viterbo University (WI)	www.viterbo.edu	198.150.49.54
Voorhees College (SC)	voorhees.edu	205.186.175.147
Wabash College (IN)	www.wabash.edu	161.32.21.136
Wade College (TX)	www.wadecollege.edu	192.185.159.44
Wagner College (NY)	wagner.edu	23.239.1.231
Wake Forest University (NC)	www.wfu.edu	152.17.48.83
Walden University (MN)	www.waldenu.edu	74.116.156.49
Waldorf College (IA)	www.waldorf.edu	216.52.204.31
Walla Walla University (WA)	www.wallawalla.edu	192.147.172.16
Walsh College (MI)	www.walshcollege.edu	204.16.249.32
Walsh University (OH)	www.walsh.edu	68.73.74.76
Warner Pacific College (OR)	www.warnerpacific.edu	192.254.174.69
Warner University (FL)	warner.edu	162.209.18.233
Warren Wilson College (NC)	www.warren-wilson.edu	64.147.210.162
Wartburg College (IA)	www.wartburg.edu	216.159.169.15
Wartburg Theological Seminary (IA)	www.wartburgseminary.edu	216.159.188.199
Washburn University (KS)	www.washburn.edu	198.252.10.3
Washington & Jefferson College (PA)	www.washjeff.edu	192.237.193.113
Washington & Lee University (VA)	www.wlu.edu	207.20.55.16
Washington Adventist University (MD)	www.wau.edu	206.123.87.69
Washington Bible College/Capital Bible Seminary (MD)	www.bible.edu	54.236.190.114
Washington College (MD)	www.washcoll.edu	192.146.226.130
Washington State University (WA)	www.wsu.edu	134.121.137.8
Washington State University–Spokane (WA)	spokane.wsu.edu	134.121.140.52
Washington State University–Tri-Cities (WA)	www.tricity.wsu.edu	69.166.40.14
Washington State University–Vancouver (WA)	www.vancouver.wsu.edu	69.166.33.104
Washington Theological Union (DC)	www.wtu.edu	66.228.49.225
Washington University in Saint Louis (MO)	wustl.edu	128.252.87.149
Watkins College of Art, Design, & Film (TN)	www.watkins.edu	162.159.244.34
Wayland Baptist University (TX)	www.wbu.edu	65.182.93.120
Wayne State College (NE)	www.wsc.edu	192.150.175.83
Wayne State University (MI)	wayne.edu	141.217.1.160
Waynesburg University (PA)	www.waynesburg.edu	50.201.247.17
Webb Institute (NY)	www.webb.edu	75.126.220.28
Webber International University (FL)	webber.edu	173.230.139.59
Weber State University (UT)	www.weber.edu	137.190.8.10
Webster University (MO)	www.webster.edu	198.246.1.105
Welch College (TN)	www.welch.edu	162.209.38.103
Wellesley College (MA)	www.wellesley.edu	50.16.212.175
Wells College (NY)	www.wells.edu	24.39.181.223
Wentworth Institute of Technology (MA)	www.wit.edu	69.43.65.41
Wesley College (DE)	www.wesley.edu	64.206.154.200
Wesley Theological Seminary (DC)	www.wesleyseminary.edu	71.4.209.194
Wesleyan College (GA)	www.wesleyancollege.edu	23.23.240.133
Wesleyan University (CT)	www.wesleyan.edu	129.133.6.253
West Chester University of Pennsylvania (PA)	www.wcupa.edu	144.26.2.9
West Liberty University (WV)	westliberty.edu	162.159.250.5
West Texas A&M University (TX)	www.wtamu.edu	66.171.209.29
West Virginia State University (WV)	www.wvstateu.edu	98.129.177.93
West Virginia University (WV)	www.wvu.edu	157.182.203.162
West Virginia University Institute of Technology (WV)	www.wvutech.edu	157.182.203.163
West Virginia University at Parkersburg (WV)	www.wvup.edu	198.46.86.226
West Virginia Wesleyan College (WV)	www.wvwc.edu	192.101.80.249
Western Carolina University (NC)	www.wcu.edu	152.30.23.83
Western Connecticut State University (CT)	www.wcsu.edu	149.152.50.41
Western Governors University (UT)	www.wgu.edu	54.245.119.204
Western Governors University–Indiana (IN)	indiana.wgu.edu	54.245.119.204
Western Governors University–Missouri (MO)	missouri.wgu.edu	54.245.119.204
Western Governors University–Tennessee (TN)	tennessee.wgu.edu	50.112.241.68
Western Governors University–Texas (TX)	texas.wgu.edu	50.112.241.68
Western Governors University–Washington (WA)	washington.wgu.edu	54.245.119.204
Western Illinois University (IL)	www.wiu.edu	143.43.221.130
Western International University (AZ)	west.edu	198.22.89.155
Western Kentucky University (KY)	www.wku.edu	161.6.94.21
Western Michigan University (MI)	wmich.edu	141.218.1.75
Western Nevada College (NV)	www.wnc.edu	134.197.186.120
Western New England University (MA)	www.wne.edu	198.7.235.21
Western New Mexico University (NM)	wnmu.edu	198.187.251.121
Western Oregon University (OR)	www.wou.edu	140.211.127.171
Western Seminary (OR)	www.westernseminary.edu	50.203.85.67
Western State Colorado University (CO)	www.western.edu	162.209.40.194
Western State University College of Law (CA)	www.wsulaw.edu	107.23.99.125
Western University of Health Sciences (CA)	www.westernu.edu	67.225.165.238
Western Washington University (WA)	www.wwu.edu	140.160.243.27
Westfield State University (MA)	www.westfield.ma.edu	207.159.171.82
Westminster College (PA)	www.westminster.edu	50.204.150.14
Westminster College (MO)	www.westminster-mo.edu	38.114.81.140
Westminster College (UT)	www.westminstercollege.edu	146.86.4.37
Westminster Theological Seminary (PA)	www.wts.edu	8.20.78.7
Westminster Seminary California (CA)	www.wscal.edu	216.70.68.227
Westmont College (CA)	www.westmont.edu	64.136.190.130
Wheaton College (IL)	www.wheaton.edu	192.138.89.118
Wheaton College (MA)	wheatoncollege.edu	216.22.60.195
Wheeling Jesuit University (WV)	www.wju.edu	192.188.131.10
Wheelock College (MA)	www.wheelock.edu	69.43.106.53
Whitman College (WA)	www.whitman.edu	199.89.174.11
Whittier College (CA)	www.whittier.edu	50.56.249.159
Whitworth University (WA)	www.whitworth.edu	198.29.3.9
Wichita State University (KS)	www.wichita.edu	156.26.1.160
Widener University (PA)	www.widener.edu	147.31.88.130
Wilberforce University (OH)	www.wilberforce.edu	67.225.164.227
Wiley College (TX)	www.wileyc.edu	208.89.204.8
Wilkes University (PA)	www.wilkes.edu	149.24.137.180
Willamette University (OR)	www.willamette.edu	158.104.100.63
William Carey University (MS)	www.wmcarey.edu	208.72.134.75
William Jessup University (CA)	www.jessup.edu	50.28.93.214
William Jewell College (MO)	www.jewell.edu	173.244.128.15
William Penn University (IA)	www.wmpenn.edu	208.126.107.177
William Paterson University (NJ)	www.wpunj.edu	149.151.1.62
William Woods University (MO)	www.williamwoods.edu	216.106.49.9
Williams Baptist College (AR)	www.wbcoll.edu	74.86.192.45
Williams College (MA)	www.williams.edu	137.165.6.26
Wilmington University (DE)	www.wilmu.edu	204.107.115.35
Wilmington College (OH)	www.wilmington.edu	76.12.61.253
Wilson College (PA)	www.wilson.edu	70.47.39.103
Wingate University (NC)	www.wingate.edu	216.27.68.212
Winona State University (MN)	www.winona.edu	199.17.165.100
Winston-Salem State University (NC)	www.wssu.edu	152.12.30.131
Winthrop University (SC)	www.winthrop.edu	199.79.254.163
Wisconsin Lutheran College (WI)	www.wlc.edu	205.213.22.4
Wisconsin School of Professional Psychology (WI)	wspp.edu	169.207.67.11
Wittenberg University (OH)	www.wittenberg.edu	54.225.244.109
Wofford College (SC)	www.wofford.edu	67.199.100.154
Won Institute of Graduate Studies (PA)	www.woninstitute.edu	173.205.126.94
Woodbury University (CA)	www.woodbury.edu	67.20.74.127
Woods Hole Oceanographic Institution (MA)	www.whoi.edu	128.128.76.17
Worcester Polytechnic Institute (MA)	www.wpi.edu	130.215.36.26
Worcester State University (MA)	www.worcester.edu	209.239.207.252
The Wright Institute (CA)	www.wi.edu	50.28.102.133
Wright State University (OH)	www.wright.edu	130.108.74.59
Babson College (MA)	www.babson.edu	155.48.10.202
Bacone College (OK)	www.bacone.edu	164.58.253.80
Baldwin-Wallace College (OH)	www.bw.edu	192.150.115.38
Ball State University (IN)	cms.bsu.edu	147.226.7.60
Baker College (MI)	www.baker.edu	54.225.215.67
Baker University (KS)	www.bakeru.edu	198.248.68.21
Bangor Theological Seminary (ME) (closed 22 June 2013)	www.bts.edu	174.142.53.44
Bank Street College of Education (NY)	bankstreet.edu	149.70.120.31
Baptist Bible College (MO)	www.gobbc.edu	192.254.232.48
Baptist Bible College & Seminary (PA)	www.bbc.edu	64.106.241.238
The Baptist College of Florida (FL)	www.baptistcollege.edu	12.150.229.165
Baptist Memorial College of Health Sciences (TN)	www.bchs.edu	167.251.1.234
Baptist Missionary Association Theological Seminary (TX)	bmats.edu	69.175.41.238
Barclay College (KS)	www.barclaycollege.edu	64.71.219.114
Bard College (NY)	www.bard.edu	192.246.229.230
Bard College at Simon's Rock (MA)	simons-rock.edu	208.81.88.15
Barnard College (NY)	barnard.edu	107.21.241.248
Barry University (FL)	www.barry.edu	64.56.90.182
Barton College (NC)	www.barton.edu	64.207.179.33
Bastyr University (WA)	www.bastyr.edu	66.194.68.17
Bates College (ME)	www.bates.edu	134.181.131.51
Bauder College (GA)	www.bauder.edu	72.166.181.210
Bay Path College (MA)	www.baypath.edu	63.251.142.109
Bay State College (MA)	www.baystate.edu	69.20.67.69
Baylor College of Medicine (TX)	www.bcm.edu	128.249.225.100
Baylor University (TX)	www.baylor.edu	129.62.15.36
Beacon College (FL)	www.beaconcollege.edu	184.106.55.66
Becker College (MA)	www.becker.edu	50.57.209.33
Belhaven University (MS)	www.belhaven.edu	209.213.104.68
Bellarmine University (KY)	www.bellarmine.edu	198.190.212.169
Bellevue College (WA)	www.bellevuecollege.edu	134.39.81.155
Bellevue University (NE)	www.bellevue.edu	204.232.135.194
Bellin College (WI)	www.bellincollege.edu	216.56.24.117
Belmont University (TN)	www.belmont.edu	75.103.116.44
Belmont Abbey College (NC)	belmontabbeycollege.edu	64.13.232.197
Beloit College (WI)	www.beloit.edu	144.89.40.111
Bemidji State University (MN)	www.bemidjistate.edu	199.17.178.8
Benedict College (SC)	www.benedict.edu	64.129.131.11
Benedictine College (KS)	www.benedictine.edu	192.237.224.174
Benedictine University (IL)	www.ben.edu	38.100.120.100
Benjamin Franklin Institute of Technology (MA)	www.bfit.edu	205.174.24.160
Bennett College for Women (NC)	www.bennett.edu	198.86.96.237
Bennington College (VT)	www.bennington.edu	54.208.197.45
Bentley University (MA)	www.bentley.edu	184.73.245.212
Berea College (KY)	www.berea.edu	192.68.112.220
Berkeley College (NJ)	berkeleycollege.edu	12.162.105.14
Berklee College of Music (MA)	www.berklee.edu	107.22.233.195
Berry College (GA)	www.berry.edu	208.71.235.100
Bethany College (KS)	www.bethanylb.edu	198.57.170.97
Bethany College (WV)	www.bethanywv.edu	50.28.53.250
Bethany Lutheran College (MN)	www.blc.edu	68.232.253.4
Bethany Theological Seminary (IN)	www.bethanyseminary.edu	159.28.18.71
Bethel College (IN)	www.bethelcollege.edu	38.111.249.15
Bethel College (KS)	www.bethelks.edu	70.165.102.12
Bethel University & Seminary (MN)	www.bethel.edu	140.88.101.185
Bethel University (TN)	www.bethelu.edu	54.186.63.111
Bethesda University of California (CA)	buc.edu	69.195.109.52
Bethune-Cookman University (FL)	www.cookman.edu	162.213.151.45
Beulah Heights University (GA)	www.beulah.org	63.128.11.155
Biblical Theological Seminary (PA)	www.biblical.edu	72.3.192.236
Biola University (CA)	www.biola.edu	199.19.144.31
Birmingham-Southern College (AL)	www.bsc.edu	208.118.240.28
Bismark State College (ND)	www.bismarckstate.edu	216.235.169.220
Black Hills State University (SD)	www.bhsu.edu	206.176.39.162
Blackburn College (IL)	www.blackburn.edu	198.177.116.217
Blessing-Rieman College of Nursing (IL)	www.brcn.edu	204.16.251.241
Bloomfield College (NJ)	www.bloomfield.edu	184.73.171.62
Bloomsburg University of Pennsylvania (PA)	www.bloomu.edu	148.137.10.10
Blue Mountain College (MS)	www.bmc.edu	54.243.239.33
Bluefield College (VA)	www.bluefield.edu	98.129.229.44
Bluefield State College (WV)	bluefieldstate.edu	72.32.116.240
Bluffton University (OH)	www.bluffton.edu	205.133.211.2
Boise State University (ID)	www.boisestate.edu	132.178.213.91
Boricua College (NY)	www.boricuacollege.edu	66.175.58.9
Boston Architectural College (MA)	www.the-bac.edu	38.97.70.38
Boston College (MA)	www.bc.edu	136.167.2.220
Boston Conservatory (MA)	www.bostonconservatory.edu	50.57.73.112
Boston Graduate School of Psychoanalysis (MA)	www.bgsp.edu	166.84.7.216
Boston University (MA)	www.bu.edu	128.197.26.3
Bowdoin College (ME)	www.bowdoin.edu	139.140.227.110
Bowie State University (MD)	www.bowiestate.edu	131.118.190.62
Bowling Green State University (OH)	www.bgsu.edu	54.221.204.132
Bradley University (IL)	www.bradley.edu	50.17.212.100
Brandeis University (MA)	www.brandeis.edu	129.64.99.200
Brandman University (CA)	www.brandman.edu	54.214.31.83
Brenau University (GA)	www.brenau.edu	198.58.101.183
Brescia University (KY)	www.brescia.edu	104.28.28.27
Brevard College (NC)	www.brevard.edu	108.166.120.35
Brewton-Parker College (GA)	www.bpc.edu	174.143.45.100
Briar Cliff University (IA)	www.briarcliff.edu	96.63.177.107
Briarcliffe College (NY)	www.briarcliffe.edu	216.49.218.16
Bridgewater College (VA)	www.bridgewater.edu	147.138.18.51
Bridgewater State University (MA)	www.bridgew.edu	23.21.154.7
Brigham Young University (UT)	www.byu.edu	128.187.16.167
Brigham Young University–Hawaii (HI)	byuh.edu	216.228.252.108
Brigham Young University–Idaho (ID)	www.byui.edu	157.201.130.149
Brite Divinity School (TX)	brite.edu	184.106.55.75
Broward College (FL)	www.broward.edu	209.87.192.35
Brown University (RI)	www.brown.edu	128.148.252.129
Bryan College (TN)	www.bryan.edu	192.232.200.221
Bryan College of Health Sciences (NE)	www.bryanhealth.com	69.8.250.227
Bryant University (RI)	www.bryant.edu	66.206.128.6
Bryn Athyn College (PA)	www.brynathyn.edu	104.28.26.9
Bryn Mawr College (PA)	www.brynmawr.edu	165.106.9.64
Bucknell University (PA)	www.bucknell.edu	134.82.10.249
Buena Vista University (IA)	www.bvu.edu	147.92.2.195
Burlington College (VT)	www.burlington.edu	72.27.231.133
Butler University (IN)	www.butler.edu	159.242.130.240
Cabarrus College of Health Sciences (NC)	www.cabarruscollege.edu	208.69.132.76
Cabrini College (PA)	www.cabrini.edu	144.118.66.87
Cairn University (PA)	cairn.edu	198.57.160.136
Caldwell College (NJ)	www.caldwell.edu	69.164.214.101
California Baptist University (CA)	www.calbaptist.edu	74.208.246.6
California College of the Arts (CA)	www.cca.edu	198.101.128.243
California Institute of the Arts (CA)	calarts.edu	198.182.157.205
California Institute of Integral Studies (CA)	www.ciis.edu	207.20.47.188
California Institute of Technology (CA)	www.caltech.edu	184.72.40.239
California Lutheran University (CA)	www.callutheran.edu	199.107.196.124
California Maritime Academy (CA)	www.csum.edu	208.93.209.59
California Northstate University (CA)	www.cnsu.edu	174.136.6.72
California Polytechnic State University, San Luis Obispo (CA)	www.calpoly.edu	129.65.71.110
California State Polytechnic University, Pomona (CA)	www.csupomona.edu	134.71.177.148
California State University–Bakersfield (CA)	www.csub.edu	136.168.1.61
California State University–Channel Islands (CA)	www.csuci.edu	50.56.4.188
California State University–Chico (CA)	www.csuchico.edu	132.241.82.63
California State University–Dominguez Hills (CA)	www.csudh.edu	155.135.55.165
California State University–East Bay (CA)	www.csueastbay.edu	134.154.191.145
California State University–Fresno (CA)	www.fresnostate.edu	23.253.180.149
California State University–Fullerton (CA)	www.fullerton.edu	137.151.127.120
California State University–Long Beach (CA)	www.csulb.edu	134.139.1.60
California State University–Los Angeles (CA)	www.calstatela.edu	50.112.100.214
California State University–Monterey Bay (CA)	csumb.edu	198.189.246.23
California State University–Northridge (CA)	www.csun.edu	130.166.238.195
California State University–Sacramento (CA)	www.csus.edu	130.86.9.189
California State University–San Bernardino (CA)	www.csusb.edu	139.182.74.174
California State University–San Marcos (CA)	www.csusm.edu	144.37.12.45
California State University–Stanislaus (CA)	www.csustan.edu	50.112.255.237
California State University System (CA)	www.calstate.edu	137.145.34.30
California University of Pennsylvania (PA)	www.calu.edu	158.83.2.45
Calumet College of Saint Joseph (IN)	www.ccsj.edu	199.8.156.8
Calvary Baptist Seminary (PA)	www.cbs.edu	129.121.136.168
Calvary Bible College & Theological Seminary (MO)	www.calvary.edu	96.126.123.94
Calvin College (MI)	www.calvin.edu	153.106.4.23
Cambridge College (MA)	www.cambridgecollege.edu	107.22.196.132
Cameron University (OK)	www.cameron.edu	198.17.223.3
Campbell University (NC)	www.campbell.edu	96.30.33.5
Campbellsville University (KY)	www.campbellsville.edu	64.89.44.97
Canisius College (NY)	www.canisius.edu	138.92.8.121
Capella University (MN)	www.capella.edu	64.73.146.24
Capital University (OH)	www.capital.edu	192.153.31.243
Capitol College (MD)	www.capitol-college.edu	205.162.53.44
Cardinal Stritch University (WI)	www.stritch.edu	65.43.80.19
Caribbean University (PR)	www.caribbean.edu	66.231.170.234
Carleton College (MN)	www.carleton.edu	137.22.94.36
Carlos Albizu University (PR)	www.albizu.edu	184.168.27.80
Carlos Albizu University–Miami Campus (FL)	www.albizu.edu	184.168.27.80
Carlow University (PA)	www.carlow.edu	38.107.156.24
Carnegie Mellon University (PA)	www.cmu.edu	128.2.42.52
Carroll College (MT)	www.carroll.edu	199.5.171.2
Carroll University (WI)	www.carrollu.edu	140.104.2.19
Carson-Newman College (TN)	www.cn.edu	98.129.229.83
Carthage College (WI)	www.carthage.edu	173.45.225.57
Case Western Reserve University (OH)	www.case.edu	129.22.104.136
Castleton State College (VT)	www.castleton.edu	155.42.41.9
Catawba College (NC)	catawba.edu	216.243.174.218
Catholic Theological Union (IL)	www.ctu.edu	66.228.61.55
The Catholic University of America (DC)	www.cua.edu	136.242.14.164
Cazenovia College (NY)	www.cazenovia.edu	209.252.248.43
Cedar Crest College (PA)	www.cedarcrest.edu	209.235.221.185
Cedarville University (OH)	www.cedarville.edu	163.11.75.44
Centenary College (NJ)	www.centenarycollege.edu	207.97.165.69
Centenary College of Louisiana (LA)	www.centenary.edu	67.223.226.191
Central Baptist College (AR)	www.cbc.edu	74.86.192.21
Central Baptist Theological Seminary (KS)	www.cbts.edu	67.222.156.223
Central Christian College of Kansas (KS)	www.centralchristian.edu	54.236.189.61
Central Christian College of the Bible (MO)	www.cccb.edu	173.192.81.224
Central College (IA)	www.central.edu	199.4.133.21
Central Connecticut State University (CT)	www.ccsu.edu	149.152.18.104
Central Methodist University (MO)	www.centralmethodist.edu	192.245.43.58
Central Michigan University (MI)	www.cmich.edu	141.209.81.167
Central Penn College (PA)	www.centralpenn.edu	65.61.38.169
Central State University (OH)	www.centralstate.edu	72.52.254.53
Central Washington University (WA)	www.cwu.edu	72.233.192.40
Centre College (KY)	www.centre.edu	192.102.218.9
Centro de Estudios Avanzados de Puerto Rico y el Caribe (PR)	www.ceaprc.edu	72.3.240.51
Chadron State College (NE)	www.csc.edu	160.102.42.10
Chamberlain College of Nursing (IL)	www.chamberlain.edu	198.101.129.221
Chaminade University (HI)	www.chaminade.edu	65.174.252.75
Champlain College (VT)	www.champlain.edu	206.80.57.92
Chancellor University (OH)	www.chancelloru.edu	50.57.84.21
Chapman University (CA)	www.chapman.edu	192.77.116.204
Charles R. Drew University of Medicine & Science (CA)	www.cdrewu.edu	206.117.32.18
Charleston Southern University (SC)	www.csuniv.edu	74.205.15.216
Charter Oak State College (CT)	www.charteroak.edu	74.123.180.42
Chester College of New England (NH) (closed May 2012)	en.wikipedia.org	198.35.26.96
Chestnut Hill College (PA)	www.chc.edu	198.64.138.145
Cheyney University (PA)	www.cheyney.edu	209.41.186.158
The Chicago School of Professional Psychology (IL)	www.thechicagoschool.edu	209.117.242.162
Chicago State University (IL)	www.csu.edu	209.175.73.2
Chicago Theological Seminary (IL)	www.ctschicago.edu	162.144.67.169
Chipola College (FL)	www.chipola.edu	23.25.180.55
Chowan College (NC)	www.chowan.edu	198.86.17.35
Christ the King Seminary (NY)	www.cks.edu	66.132.137.65
Christendom College (VA)	www.christendom.edu	64.176.66.158
Christian Brothers University (TN)	www.cbu.edu	50.56.88.144
Christian Theological Seminary (IN)	www.cts.edu	216.54.158.199
Christopher Newport University (VA)	cnu.edu	137.155.12.82
Church Divinity School of the Pacific (CA)	cdsp.edu	205.186.129.178
Cincinnati Christian University (OH)	www.ccuniversity.edu	66.161.195.195
Cincinnati College of Mortuary Science	www.ccms.edu	173.203.66.184
The Citadel (SC)	www.citadel.edu	155.225.198.23
City University of Seattle (WA)	www.cityu.edu	209.221.169.92
City University of New York (NY)	www.cuny.edu	128.228.38.47
City University of New York (NY) Baruch College	www.baruch.cuny.edu	150.210.155.246
City University of New York (NY) Brooklyn College	www.brooklyn.cuny.edu	146.245.201.50
City University of New York (NY) City College	www.ccny.cuny.edu	54.243.143.243
City University of New York (NY) College of Staten Island	www.csi.cuny.edu	163.238.52.223
City University of New York (NY) Graduate School & University Center	www.gc.cuny.edu	146.96.128.106
City University of New York (NY) Hunter College	www.hunter.cuny.edu	146.95.129.21
City University of New York (NY) John Jay College of Criminal Justice	www.jjay.cuny.edu	146.111.34.6
City University of New York (NY) Lehman College	www.lehman.cuny.edu	148.84.103.12
City University of New York (NY) Medgar Evers College	www.mec.cuny.edu	199.219.184.250
City University of New York (NY) New York City College of Technology	www.citytech.cuny.edu	199.219.135.4
City University of New York (NY) Queens College	www.qc.cuny.edu	149.4.99.43
City University of New York (NY) York College	www.york.cuny.edu	198.61.16.7
Claflin University (SC)	www.claflin.edu	65.83.118.37
Claremont Consortium of Colleges (CA)	www.claremont.edu	134.173.134.154
Claremont Consortium of Colleges (CA) Claremont Graduate University	www.cgu.edu	134.173.237.1
Claremont Consortium of Colleges (CA) Claremont McKenna College	www.claremont.edu	134.173.134.154
Claremont Consortium of Colleges (CA) Harvey Mudd College	www.hmc.edu	67.205.20.198
Claremont Consortium of Colleges (CA) Keck Graduate Institute of Applied Life Sciences	www.kgi.edu	207.20.55.23
Claremont Consortium of Colleges (CA) Pitzer College	www.pitzer.edu	134.173.112.23
Claremont Consortium of Colleges (CA) Pomona College	en.wikipedia.org	208.80.154.224
Claremont Consortium of Colleges (CA) Scripps College	www.scrippscollege.edu	199.83.128.101
Claremont School of Theology (CA)	www.cst.edu	173.255.248.101
Clarion University of Pennsylvania (PA)	www.clarion.edu	209.250.203.50
Clark University (MA)	www.clarku.edu	140.232.1.129
Clark Atlanta University (GA)	www.cau.edu	205.129.160.107
Clarke University (IA)	www.clarke.edu	50.56.190.34
Clarkson College (NE)	www.clarksoncollege.edu	72.15.169.97
Clarkson University (NY)	www.clarkson.edu	128.153.5.187
Clayton State University (GA)	www.clayton.edu	168.28.245.193
Clear Creek Baptist Bible College (KY)	www.ccbbc.edu	192.185.163.24
Clearwater Christian College (FL)	www.clearwater.edu	38.101.22.104
Cleary University (MI)	www.cleary.edu	66.246.152.220
Clemson University (SC)	www.clemson.edu	130.127.69.75
Cleveland Chiropractic College (KS)	www.cleveland.edu	198.61.179.160
Cleveland Institute of Art (OH)	www.cia.edu	199.79.51.35
Cleveland Institute of Music (OH)	www.cim.edu	208.109.168.188
Cleveland State University (OH)	www.csuohio.edu	137.148.18.47
